ano,municipio,produto,variavel,valor
0,Brasil Novo - PA,Quantidade produzida,2020,
0,Brasil Novo - PA,Valor da produção,2020,2109.0
0,Brasil Novo - PA,Área colhida,2020,321.0
0,Brejo Grande do Araguaia - PA,Quantidade produzida,2020,
0,Brejo Grande do Araguaia - PA,Valor da produção,2020,4675.0
0,Brejo Grande do Araguaia - PA,Área colhida,2020,1295.0
0,Breu Branco - PA,Quantidade produzida,2020,
0,Breu Branco - PA,Valor da produção,2020,3913.0
0,Breu Branco - PA,Área colhida,2020,425.0
0,Breves - PA,Quantidade produzida,2020,
0,Breves - PA,Valor da produção,2020,1683.0
0,Breves - PA,Área colhida,2020,364.0
0,Bujaru - PA,Quantidade produzida,2020,
0,Bujaru - PA,Valor da produção,2020,6796.0
0,Bujaru - PA,Área colhida,2020,1290.0
0,Cachoeira do Piriá - PA,Quantidade produzida,2020,
0,Cachoeira do Piriá - PA,Valor da produção,2020,12802.0
0,Cachoeira do Piriá - PA,Área colhida,2020,2817.0
0,Cachoeira do Arari - PA,Quantidade produzida,2020,
0,Cachoeira do Arari - PA,Valor da produção,2020,34433.0
0,Cachoeira do Arari - PA,Área colhida,2020,5950.0
0,Cametá - PA,Quantidade produzida,2020,
0,Cametá - PA,Valor da produção,2020,58138.0
0,Cametá - PA,Área colhida,2020,7210.0
0,Canaã dos Carajás - PA,Quantidade produzida,2020,
0,Canaã dos Carajás - PA,Valor da produção,2020,22791.0
0,Canaã dos Carajás - PA,Área colhida,2020,6681.0
0,Capanema - PA,Quantidade produzida,2020,
0,Capanema - PA,Valor da produção,2020,53032.0
0,Capanema - PA,Área colhida,2020,6902.0
0,Capitão Poço - PA,Quantidade produzida,2020,
0,Capitão Poço - PA,Valor da produção,2020,32769.0
0,Capitão Poço - PA,Área colhida,2020,5950.0
0,Castanhal - PA,Quantidade produzida,2020,
0,Castanhal - PA,Valor da produção,2020,37976.0
0,Castanhal - PA,Área colhida,2020,4880.0
0,Chaves - PA,Quantidade produzida,2020,
0,Chaves - PA,Valor da produção,2020,357.0
0,Chaves - PA,Área colhida,2020,103.0
0,Colares - PA,Quantidade produzida,2020,
0,Colares - PA,Valor da produção,2020,1474.0
0,Colares - PA,Área colhida,2020,395.0
0,Conceição do Araguaia - PA,Quantidade produzida,2020,
0,Conceição do Araguaia - PA,Valor da produção,2020,77410.0
0,Conceição do Araguaia - PA,Área colhida,2020,7594.0
0,Concórdia do Pará - PA,Quantidade produzida,2020,
0,Concórdia do Pará - PA,Valor da produção,2020,14040.0
0,Concórdia do Pará - PA,Área colhida,2020,2729.0
0,Cumaru do Norte - PA,Quantidade produzida,2020,
0,Cumaru do Norte - PA,Valor da produção,2020,262742.0
0,Cumaru do Norte - PA,Área colhida,2020,47571.0
0,Curionópolis - PA,Quantidade produzida,2020,
0,Curionópolis - PA,Valor da produção,2020,12381.0
0,Curionópolis - PA,Área colhida,2020,3098.0
0,Curralinho - PA,Quantidade produzida,2020,
0,Curralinho - PA,Valor da produção,2020,2607.0
0,Curralinho - PA,Área colhida,2020,490.0
0,Curuá - PA,Quantidade produzida,2020,
0,Curuá - PA,Valor da produção,2020,3533.0
0,Curuá - PA,Área colhida,2020,258.0
0,Curuçá - PA,Quantidade produzida,2020,
0,Curuçá - PA,Valor da produção,2020,6839.0
0,Curuçá - PA,Área colhida,2020,770.0
0,Dom Eliseu - PA,Quantidade produzida,2020,
0,Dom Eliseu - PA,Valor da produção,2020,469874.0
0,Dom Eliseu - PA,Área colhida,2020,100565.0
0,Eldorado do Carajás - PA,Quantidade produzida,2020,
0,Eldorado do Carajás - PA,Valor da produção,2020,10729.0
0,Eldorado do Carajás - PA,Área colhida,2020,2219.0
0,Faro - PA,Quantidade produzida,2020,
0,Faro - PA,Valor da produção,2020,1438.0
0,Faro - PA,Área colhida,2020,277.0
0,Floresta do Araguaia - PA,Quantidade produzida,2020,
0,Floresta do Araguaia - PA,Valor da produção,2020,441617.0
0,Floresta do Araguaia - PA,Área colhida,2020,18016.0
0,Garrafão do Norte - PA,Quantidade produzida,2020,
0,Garrafão do Norte - PA,Valor da produção,2020,19282.0
0,Garrafão do Norte - PA,Área colhida,2020,3530.0
0,Goianésia do Pará - PA,Quantidade produzida,2020,
0,Goianésia do Pará - PA,Valor da produção,2020,1658.0
0,Goianésia do Pará - PA,Área colhida,2020,163.0
0,Gurupá - PA,Quantidade produzida,2020,
0,Gurupá - PA,Valor da produção,2020,4086.0
0,Gurupá - PA,Área colhida,2020,539.0
0,Igarapé-Açu - PA,Quantidade produzida,2020,
0,Igarapé-Açu - PA,Valor da produção,2020,9402.0
0,Igarapé-Açu - PA,Área colhida,2020,1395.0
0,Igarapé-Miri - PA,Quantidade produzida,2020,
0,Igarapé-Miri - PA,Valor da produção,2020,21795.0
0,Igarapé-Miri - PA,Área colhida,2020,2148.0
0,Inhangapi - PA,Quantidade produzida,2020,
0,Inhangapi - PA,Valor da produção,2020,10055.0
0,Inhangapi - PA,Área colhida,2020,1528.0
0,Ipixuna do Pará - PA,Quantidade produzida,2020,
0,Ipixuna do Pará - PA,Valor da produção,2020,50390.0
0,Ipixuna do Pará - PA,Área colhida,2020,13342.0
0,Irituia - PA,Quantidade produzida,2020,
0,Irituia - PA,Valor da produção,2020,4633.0
0,Irituia - PA,Área colhida,2020,1375.0
0,Itaituba - PA,Quantidade produzida,2020,
0,Itaituba - PA,Valor da produção,2020,17108.0
0,Itaituba - PA,Área colhida,2020,2030.0
0,Itupiranga - PA,Quantidade produzida,2020,
0,Itupiranga - PA,Valor da produção,2020,37802.0
0,Itupiranga - PA,Área colhida,2020,6620.0
0,Jacareacanga - PA,Quantidade produzida,2020,
0,Jacareacanga - PA,Valor da produção,2020,18129.0
0,Jacareacanga - PA,Área colhida,2020,2914.0
0,Jacundá - PA,Quantidade produzida,2020,
0,Jacundá - PA,Valor da produção,2020,375.0
0,Jacundá - PA,Área colhida,2020,37.0
0,Juruti - PA,Quantidade produzida,2020,
0,Juruti - PA,Valor da produção,2020,61340.0
0,Juruti - PA,Área colhida,2020,10172.0
0,Limoeiro do Ajuru - PA,Quantidade produzida,2020,
0,Limoeiro do Ajuru - PA,Valor da produção,2020,4210.0
0,Limoeiro do Ajuru - PA,Área colhida,2020,570.0
0,Mãe do Rio - PA,Quantidade produzida,2020,
0,Mãe do Rio - PA,Valor da produção,2020,5830.0
0,Mãe do Rio - PA,Área colhida,2020,1510.0
0,Magalhães Barata - PA,Quantidade produzida,2020,
0,Magalhães Barata - PA,Valor da produção,2020,5333.0
0,Magalhães Barata - PA,Área colhida,2020,1055.0
0,Marabá - PA,Quantidade produzida,2020,
0,Marabá - PA,Valor da produção,2020,77508.0
0,Marabá - PA,Área colhida,2020,13430.0
0,Maracanã - PA,Quantidade produzida,2020,
0,Maracanã - PA,Valor da produção,2020,5047.0
0,Maracanã - PA,Área colhida,2020,1420.0
0,Marapanim - PA,Quantidade produzida,2020,
0,Marapanim - PA,Valor da produção,2020,4110.0
0,Marapanim - PA,Área colhida,2020,643.0
0,Marituba - PA,Quantidade produzida,2020,
0,Marituba - PA,Valor da produção,2020,
0,Marituba - PA,Área colhida,2020,
0,Medicilândia - PA,Quantidade produzida,2020,
0,Medicilândia - PA,Valor da produção,2020,10034.0
0,Medicilândia - PA,Área colhida,2020,1993.0
0,Melgaço - PA,Quantidade produzida,2020,
0,Melgaço - PA,Valor da produção,2020,1993.0
0,Melgaço - PA,Área colhida,2020,414.0
0,Mocajuba - PA,Quantidade produzida,2020,
0,Mocajuba - PA,Valor da produção,2020,77775.0
0,Mocajuba - PA,Área colhida,2020,19000.0
0,Moju - PA,Quantidade produzida,2020,
0,Moju - PA,Valor da produção,2020,112443.0
0,Moju - PA,Área colhida,2020,7455.0
0,Mojuí dos Campos - PA,Quantidade produzida,2020,
0,Mojuí dos Campos - PA,Valor da produção,2020,142250.0
0,Mojuí dos Campos - PA,Área colhida,2020,47422.0
0,Monte Alegre - PA,Quantidade produzida,2020,
0,Monte Alegre - PA,Valor da produção,2020,54805.0
0,Monte Alegre - PA,Área colhida,2020,16946.0
0,Muaná - PA,Quantidade produzida,2020,
0,Muaná - PA,Valor da produção,2020,208.0
0,Muaná - PA,Área colhida,2020,50.0
0,Nova Esperança do Piriá - PA,Quantidade produzida,2020,
0,Nova Esperança do Piriá - PA,Valor da produção,2020,34501.0
0,Nova Esperança do Piriá - PA,Área colhida,2020,8873.0
0,Nova Ipixuna - PA,Quantidade produzida,2020,
0,Nova Ipixuna - PA,Valor da produção,2020,5433.0
0,Nova Ipixuna - PA,Área colhida,2020,1031.0
0,Nova Timboteua - PA,Quantidade produzida,2020,
0,Nova Timboteua - PA,Valor da produção,2020,8740.0
0,Nova Timboteua - PA,Área colhida,2020,1360.0
0,Novo Progresso - PA,Quantidade produzida,2020,
0,Novo Progresso - PA,Valor da produção,2020,63321.0
0,Novo Progresso - PA,Área colhida,2020,19542.0
0,Novo Repartimento - PA,Quantidade produzida,2020,
0,Novo Repartimento - PA,Valor da produção,2020,4512.0
0,Novo Repartimento - PA,Área colhida,2020,783.0
0,Óbidos - PA,Quantidade produzida,2020,
0,Óbidos - PA,Valor da produção,2020,133829.0
0,Óbidos - PA,Área colhida,2020,20377.0
0,Oeiras do Pará - PA,Quantidade produzida,2020,
0,Oeiras do Pará - PA,Valor da produção,2020,34268.0
0,Oeiras do Pará - PA,Área colhida,2020,3489.0
0,Oriximiná - PA,Quantidade produzida,2020,
0,Oriximiná - PA,Valor da produção,2020,83224.0
0,Oriximiná - PA,Área colhida,2020,15408.0
0,Ourém - PA,Quantidade produzida,2020,
0,Ourém - PA,Valor da produção,2020,6541.0
0,Ourém - PA,Área colhida,2020,1210.0
0,Ourilândia do Norte - PA,Quantidade produzida,2020,
0,Ourilândia do Norte - PA,Valor da produção,2020,6927.0
0,Ourilândia do Norte - PA,Área colhida,2020,556.0
0,Pacajá - PA,Quantidade produzida,2020,
0,Pacajá - PA,Valor da produção,2020,33195.0
0,Pacajá - PA,Área colhida,2020,4585.0
0,Palestina do Pará - PA,Quantidade produzida,2020,
0,Palestina do Pará - PA,Valor da produção,2020,2117.0
0,Palestina do Pará - PA,Área colhida,2020,684.0
0,Paragominas - PA,Quantidade produzida,2020,
0,Paragominas - PA,Valor da produção,2020,881236.0
0,Paragominas - PA,Área colhida,2020,192043.0
0,Parauapebas - PA,Quantidade produzida,2020,
0,Parauapebas - PA,Valor da produção,2020,83729.0
0,Parauapebas - PA,Área colhida,2020,7764.0
0,Pau D'Arco - PA,Quantidade produzida,2020,
0,Pau D'Arco - PA,Valor da produção,2020,4530.0
0,Pau D'Arco - PA,Área colhida,2020,1054.0
0,Peixe-Boi - PA,Quantidade produzida,2020,
0,Peixe-Boi - PA,Valor da produção,2020,4384.0
0,Peixe-Boi - PA,Área colhida,2020,1158.0
0,Piçarra - PA,Quantidade produzida,2020,
0,Piçarra - PA,Valor da produção,2020,38242.0
0,Piçarra - PA,Área colhida,2020,4772.0
0,Placas - PA,Quantidade produzida,2020,
0,Placas - PA,Valor da produção,2020,7704.0
0,Placas - PA,Área colhida,2020,2946.0
0,Ponta de Pedras - PA,Quantidade produzida,2020,
0,Ponta de Pedras - PA,Valor da produção,2020,130.0
0,Ponta de Pedras - PA,Área colhida,2020,30.0
0,Portel - PA,Quantidade produzida,2020,
0,Portel - PA,Valor da produção,2020,130549.0
0,Portel - PA,Área colhida,2020,16507.0
0,Porto de Moz - PA,Quantidade produzida,2020,
0,Porto de Moz - PA,Valor da produção,2020,6995.0
0,Porto de Moz - PA,Área colhida,2020,760.0
0,Prainha - PA,Quantidade produzida,2020,
0,Prainha - PA,Valor da produção,2020,19329.0
0,Prainha - PA,Área colhida,2020,4184.0
0,Primavera - PA,Quantidade produzida,2020,
0,Primavera - PA,Valor da produção,2020,1139.0
0,Primavera - PA,Área colhida,2020,503.0
0,Quatipuru - PA,Quantidade produzida,2020,
0,Quatipuru - PA,Valor da produção,2020,1602.0
0,Quatipuru - PA,Área colhida,2020,550.0
0,Redenção - PA,Quantidade produzida,2020,
0,Redenção - PA,Valor da produção,2020,65833.0
0,Redenção - PA,Área colhida,2020,13565.0
0,Rio Maria - PA,Quantidade produzida,2020,
0,Rio Maria - PA,Valor da produção,2020,15008.0
0,Rio Maria - PA,Área colhida,2020,1344.0
0,Rondon do Pará - PA,Quantidade produzida,2020,
0,Rondon do Pará - PA,Valor da produção,2020,188891.0
0,Rondon do Pará - PA,Área colhida,2020,39340.0
0,Rurópolis - PA,Quantidade produzida,2020,
0,Rurópolis - PA,Valor da produção,2020,20549.0
0,Rurópolis - PA,Área colhida,2020,5300.0
0,Salinópolis - PA,Quantidade produzida,2020,
0,Salinópolis - PA,Valor da produção,2020,2033.0
0,Salinópolis - PA,Área colhida,2020,517.0
0,Salvaterra - PA,Quantidade produzida,2020,
0,Salvaterra - PA,Valor da produção,2020,20259.0
0,Salvaterra - PA,Área colhida,2020,1690.0
0,Santa Bárbara do Pará - PA,Quantidade produzida,2020,
0,Santa Bárbara do Pará - PA,Valor da produção,2020,974.0
0,Santa Bárbara do Pará - PA,Área colhida,2020,235.0
0,Santa Izabel do Pará - PA,Quantidade produzida,2020,
0,Santa Izabel do Pará - PA,Valor da produção,2020,2880.0
0,Santa Izabel do Pará - PA,Área colhida,2020,320.0
0,Santa Luzia do Pará - PA,Quantidade produzida,2020,
0,Santa Luzia do Pará - PA,Valor da produção,2020,6271.0
0,Santa Luzia do Pará - PA,Área colhida,2020,1535.0
0,Santa Maria das Barreiras - PA,Quantidade produzida,2020,
0,Santa Maria das Barreiras - PA,Valor da produção,2020,248496.0
0,Santa Maria das Barreiras - PA,Área colhida,2020,94726.0
0,Santa Maria do Pará - PA,Quantidade produzida,2020,
0,Santa Maria do Pará - PA,Valor da produção,2020,23711.0
0,Santa Maria do Pará - PA,Área colhida,2020,3675.0
0,Santana do Araguaia - PA,Quantidade produzida,2020,
0,Santana do Araguaia - PA,Valor da produção,2020,324992.0
0,Santana do Araguaia - PA,Área colhida,2020,136140.0
0,Santarém - PA,Quantidade produzida,2020,
0,Santarém - PA,Valor da produção,2020,119740.0
0,Santarém - PA,Área colhida,2020,36620.0
0,Santarém Novo - PA,Quantidade produzida,2020,
0,Santarém Novo - PA,Valor da produção,2020,3348.0
0,Santarém Novo - PA,Área colhida,2020,1250.0
0,Santo Antônio do Tauá - PA,Quantidade produzida,2020,
0,Santo Antônio do Tauá - PA,Valor da produção,2020,2688.0
0,Santo Antônio do Tauá - PA,Área colhida,2020,420.0
0,São Caetano de Odivelas - PA,Quantidade produzida,2020,
0,São Caetano de Odivelas - PA,Valor da produção,2020,4021.0
0,São Caetano de Odivelas - PA,Área colhida,2020,787.0
0,São Domingos do Araguaia - PA,Quantidade produzida,2020,
0,São Domingos do Araguaia - PA,Valor da produção,2020,11426.0
0,São Domingos do Araguaia - PA,Área colhida,2020,2997.0
0,São Domingos do Capim - PA,Quantidade produzida,2020,
0,São Domingos do Capim - PA,Valor da produção,2020,47490.0
0,São Domingos do Capim - PA,Área colhida,2020,7535.0
0,São Félix do Xingu - PA,Quantidade produzida,2020,
0,São Félix do Xingu - PA,Valor da produção,2020,40813.0
0,São Félix do Xingu - PA,Área colhida,2020,7752.0
0,São Francisco do Pará - PA,Quantidade produzida,2020,
0,São Francisco do Pará - PA,Valor da produção,2020,28687.0
0,São Francisco do Pará - PA,Área colhida,2020,4685.0
0,São Geraldo do Araguaia - PA,Quantidade produzida,2020,
0,São Geraldo do Araguaia - PA,Valor da produção,2020,13123.0
0,São Geraldo do Araguaia - PA,Área colhida,2020,6116.0
0,São João da Ponta - PA,Quantidade produzida,2020,
0,São João da Ponta - PA,Valor da produção,2020,2400.0
0,São João da Ponta - PA,Área colhida,2020,206.0
0,São João de Pirabas - PA,Quantidade produzida,2020,
0,São João de Pirabas - PA,Valor da produção,2020,1053.0
0,São João de Pirabas - PA,Área colhida,2020,356.0
0,São João do Araguaia - PA,Quantidade produzida,2020,
0,São João do Araguaia - PA,Valor da produção,2020,9764.0
0,São João do Araguaia - PA,Área colhida,2020,1433.0
0,São Miguel do Guamá - PA,Quantidade produzida,2020,
0,São Miguel do Guamá - PA,Valor da produção,2020,24155.0
0,São Miguel do Guamá - PA,Área colhida,2020,4908.0
0,São Sebastião da Boa Vista - PA,Quantidade produzida,2020,
0,São Sebastião da Boa Vista - PA,Valor da produção,2020,328.0
0,São Sebastião da Boa Vista - PA,Área colhida,2020,70.0
0,Sapucaia - PA,Quantidade produzida,2020,
0,Sapucaia - PA,Valor da produção,2020,3545.0
0,Sapucaia - PA,Área colhida,2020,696.0
0,Senador José Porfírio - PA,Quantidade produzida,2020,
0,Senador José Porfírio - PA,Valor da produção,2020,8417.0
0,Senador José Porfírio - PA,Área colhida,2020,1465.0
0,Soure - PA,Quantidade produzida,2020,
0,Soure - PA,Valor da produção,2020,
0,Soure - PA,Área colhida,2020,
0,Tailândia - PA,Quantidade produzida,2020,
0,Tailândia - PA,Valor da produção,2020,132644.0
0,Tailândia - PA,Área colhida,2020,38205.0
0,Terra Alta - PA,Quantidade produzida,2020,
0,Terra Alta - PA,Valor da produção,2020,714.0
0,Terra Alta - PA,Área colhida,2020,85.0
0,Terra Santa - PA,Quantidade produzida,2020,
0,Terra Santa - PA,Valor da produção,2020,461.0
0,Terra Santa - PA,Área colhida,2020,80.0
0,Tomé-Açu - PA,Quantidade produzida,2020,
0,Tomé-Açu - PA,Valor da produção,2020,18099.0
0,Tomé-Açu - PA,Área colhida,2020,3090.0
0,Tracuateua - PA,Quantidade produzida,2020,
0,Tracuateua - PA,Valor da produção,2020,29796.0
0,Tracuateua - PA,Área colhida,2020,4655.0
0,Trairão - PA,Quantidade produzida,2020,
0,Trairão - PA,Valor da produção,2020,41515.0
0,Trairão - PA,Área colhida,2020,11590.0
0,Tucumã - PA,Quantidade produzida,2020,
0,Tucumã - PA,Valor da produção,2020,6493.0
0,Tucumã - PA,Área colhida,2020,1691.0
0,Tucuruí - PA,Quantidade produzida,2020,
0,Tucuruí - PA,Valor da produção,2020,411.0
0,Tucuruí - PA,Área colhida,2020,35.0
0,Ulianópolis - PA,Quantidade produzida,2020,
0,Ulianópolis - PA,Valor da produção,2020,396501.0
0,Ulianópolis - PA,Área colhida,2020,77149.0
0,Uruará - PA,Quantidade produzida,2020,
0,Uruará - PA,Valor da produção,2020,25055.0
0,Uruará - PA,Área colhida,2020,3669.0
0,Vigia - PA,Quantidade produzida,2020,
0,Vigia - PA,Valor da produção,2020,3263.0
0,Vigia - PA,Área colhida,2020,510.0
0,Viseu - PA,Quantidade produzida,2020,
0,Viseu - PA,Valor da produção,2020,41467.0
0,Viseu - PA,Área colhida,2020,6560.0
0,Vitória do Xingu - PA,Quantidade produzida,2020,
0,Vitória do Xingu - PA,Valor da produção,2020,5890.0
0,Vitória do Xingu - PA,Área colhida,2020,1014.0
0,Xinguara - PA,Quantidade produzida,2020,
0,Xinguara - PA,Valor da produção,2020,7489.0
0,Xinguara - PA,Área colhida,2020,1255.0
0,Serra do Navio - AP,Quantidade produzida,2020,
0,Serra do Navio - AP,Valor da produção,2020,3920.0
0,Serra do Navio - AP,Área colhida,2020,750.0
0,Amapá - AP,Quantidade produzida,2020,
0,Amapá - AP,Valor da produção,2020,4388.0
0,Amapá - AP,Área colhida,2020,735.0
0,Pedra Branca do Amapari - AP,Quantidade produzida,2020,
0,Pedra Branca do Amapari - AP,Valor da produção,2020,8114.0
0,Pedra Branca do Amapari - AP,Área colhida,2020,1322.0
0,Calçoene - AP,Quantidade produzida,2020,
0,Calçoene - AP,Valor da produção,2020,5001.0
0,Calçoene - AP,Área colhida,2020,879.0
0,Cutias - AP,Quantidade produzida,2020,
0,Cutias - AP,Valor da produção,2020,1850.0
0,Cutias - AP,Área colhida,2020,349.0
0,Ferreira Gomes - AP,Quantidade produzida,2020,
0,Ferreira Gomes - AP,Valor da produção,2020,4907.0
0,Ferreira Gomes - AP,Área colhida,2020,1153.0
0,Itaubal - AP,Quantidade produzida,2020,
0,Itaubal - AP,Valor da produção,2020,9721.0
0,Itaubal - AP,Área colhida,2020,4099.0
0,Laranjal do Jari - AP,Quantidade produzida,2020,
0,Laranjal do Jari - AP,Valor da produção,2020,6730.0
0,Laranjal do Jari - AP,Área colhida,2020,1192.0
0,Macapá - AP,Quantidade produzida,2020,
0,Macapá - AP,Valor da produção,2020,26295.0
0,Macapá - AP,Área colhida,2020,9592.0
0,Mazagão - AP,Quantidade produzida,2020,
0,Mazagão - AP,Valor da produção,2020,7098.0
0,Mazagão - AP,Área colhida,2020,1138.0
0,Oiapoque - AP,Quantidade produzida,2020,
0,Oiapoque - AP,Valor da produção,2020,12875.0
0,Oiapoque - AP,Área colhida,2020,1933.0
0,Porto Grande - AP,Quantidade produzida,2020,
0,Porto Grande - AP,Valor da produção,2020,9711.0
0,Porto Grande - AP,Área colhida,2020,2143.0
0,Pracuúba - AP,Quantidade produzida,2020,
0,Pracuúba - AP,Valor da produção,2020,3110.0
0,Pracuúba - AP,Área colhida,2020,547.0
0,Santana - AP,Quantidade produzida,2020,
0,Santana - AP,Valor da produção,2020,4893.0
0,Santana - AP,Área colhida,2020,987.0
0,Tartarugalzinho - AP,Quantidade produzida,2020,
0,Tartarugalzinho - AP,Valor da produção,2020,22266.0
0,Tartarugalzinho - AP,Área colhida,2020,8039.0
0,Vitória do Jari - AP,Quantidade produzida,2020,
0,Vitória do Jari - AP,Valor da produção,2020,4680.0
