NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
6,Município,40,Mil Reais,2063,3116506,Claro dos Poções - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,773,3116506,Claro dos Poções - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3116605,Cláudio - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,14407,3116605,Cláudio - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1774,3116605,Cláudio - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3116704,Coimbra - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,22720,3116704,Coimbra - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1568,3116704,Coimbra - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3116803,Coluna - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4166,3116803,Coluna - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1108,3116803,Coluna - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3116902,Comendador Gomes - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,115676,3116902,Comendador Gomes - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,11226,3116902,Comendador Gomes - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3117009,Comercinho - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1237,3117009,Comercinho - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,773,3117009,Comercinho - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3117108,Conceição da Aparecida - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,22624,3117108,Conceição da Aparecida - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2128,3117108,Conceição da Aparecida - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3117207,Conceição das Pedras - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,7842,3117207,Conceição das Pedras - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,311,3117207,Conceição das Pedras - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3117306,Conceição das Alagoas - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,930052,3117306,Conceição das Alagoas - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,102571,3117306,Conceição das Alagoas - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3117405,Conceição de Ipanema - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2096,3117405,Conceição de Ipanema - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,389,3117405,Conceição de Ipanema - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3117504,Conceição do Mato Dentro - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4980,3117504,Conceição do Mato Dentro - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1080,3117504,Conceição do Mato Dentro - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3117603,Conceição do Pará - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2654,3117603,Conceição do Pará - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,342,3117603,Conceição do Pará - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3117702,Conceição do Rio Verde - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,133084,3117702,Conceição do Rio Verde - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,14999,3117702,Conceição do Rio Verde - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3117801,Conceição dos Ouros - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,10914,3117801,Conceição dos Ouros - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1265,3117801,Conceição dos Ouros - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3117836,Cônego Marinho - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3781,3117836,Cônego Marinho - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1100,3117836,Cônego Marinho - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3117876,Confins - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,68,3117876,Confins - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,10,3117876,Confins - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3117900,Congonhal - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,12511,3117900,Congonhal - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,823,3117900,Congonhal - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3118007,Congonhas - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1495,3118007,Congonhas - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,205,3118007,Congonhas - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3118106,Congonhas do Norte - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2406,3118106,Congonhas do Norte - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,382,3118106,Congonhas do Norte - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3118205,Conquista - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,341542,3118205,Conquista - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,41732,3118205,Conquista - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3118304,Conselheiro Lafaiete - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,11036,3118304,Conselheiro Lafaiete - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,857,3118304,Conselheiro Lafaiete - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3118403,Conselheiro Pena - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,4595,3118403,Conselheiro Pena - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,793,3118403,Conselheiro Pena - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3118502,Consolação - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1350,3118502,Consolação - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,124,3118502,Consolação - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3118601,Contagem - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,22,3118601,Contagem - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2,3118601,Contagem - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3118700,Coqueiral - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,34553,3118700,Coqueiral - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,4146,3118700,Coqueiral - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3118809,Coração de Jesus - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,28852,3118809,Coração de Jesus - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,5878,3118809,Coração de Jesus - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3118908,Cordisburgo - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3181,3118908,Cordisburgo - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,264,3118908,Cordisburgo - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3119005,Cordislândia - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,50862,3119005,Cordislândia - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,5555,3119005,Cordislândia - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3119104,Corinto - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,9447,3119104,Corinto - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1133,3119104,Corinto - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3119203,Coroaci - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1143,3119203,Coroaci - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,203,3119203,Coroaci - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3119302,Coromandel - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,867247,3119302,Coromandel - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,106345,3119302,Coromandel - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3119401,Coronel Fabriciano - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,76,3119401,Coronel Fabriciano - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,12,3119401,Coronel Fabriciano - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3119500,Coronel Murta - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1405,3119500,Coronel Murta - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,463,3119500,Coronel Murta - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3119609,Coronel Pacheco - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,619,3119609,Coronel Pacheco - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,60,3119609,Coronel Pacheco - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3119708,Coronel Xavier Chaves - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,8800,3119708,Coronel Xavier Chaves - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,648,3119708,Coronel Xavier Chaves - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3119807,Córrego Danta - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5046,3119807,Córrego Danta - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,511,3119807,Córrego Danta - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3119906,Córrego do Bom Jesus - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,3569,3119906,Córrego do Bom Jesus - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,204,3119906,Córrego do Bom Jesus - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3119955,Córrego Fundo - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,18497,3119955,Córrego Fundo - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1700,3119955,Córrego Fundo - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3120003,Córrego Novo - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1818,3120003,Córrego Novo - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,261,3120003,Córrego Novo - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3120102,Couto de Magalhães de Minas - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,821,3120102,Couto de Magalhães de Minas - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,150,3120102,Couto de Magalhães de Minas - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3120151,Crisólita - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1668,3120151,Crisólita - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,356,3120151,Crisólita - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3120201,Cristais - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,73583,3120201,Cristais - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,8487,3120201,Cristais - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3120300,Cristália - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1727,3120300,Cristália - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,349,3120300,Cristália - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3120409,Cristiano Otoni - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,9560,3120409,Cristiano Otoni - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1080,3120409,Cristiano Otoni - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3120508,Cristina - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,9442,3120508,Cristina - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,442,3120508,Cristina - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3120607,Crucilândia - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,12658,3120607,Crucilândia - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,987,3120607,Crucilândia - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3120706,Cruzeiro da Fortaleza - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,45677,3120706,Cruzeiro da Fortaleza - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,5280,3120706,Cruzeiro da Fortaleza - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3120805,Cruzília - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,70931,3120805,Cruzília - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,5766,3120805,Cruzília - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3120839,Cuparaque - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1640,3120839,Cuparaque - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,178,3120839,Cuparaque - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3120870,Curral de Dentro - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,621,3120870,Curral de Dentro - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,307,3120870,Curral de Dentro - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3120904,Curvelo - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,20508,3120904,Curvelo - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,2956,3120904,Curvelo - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3121001,Datas - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,22752,3121001,Datas - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1174,3121001,Datas - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3121100,Delfim Moreira - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,6849,3121100,Delfim Moreira - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,223,3121100,Delfim Moreira - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3121209,Delfinópolis - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,158811,3121209,Delfinópolis - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,16476,3121209,Delfinópolis - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3121258,Delta - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,48106,3121258,Delta - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,5336,3121258,Delta - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3121308,Descoberto - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,886,3121308,Descoberto - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,130,3121308,Descoberto - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3121407,Desterro de Entre Rios - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,16663,3121407,Desterro de Entre Rios - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1711,3121407,Desterro de Entre Rios - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3121506,Desterro do Melo - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,6299,3121506,Desterro do Melo - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1017,3121506,Desterro do Melo - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3121605,Diamantina - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,5707,3121605,Diamantina - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,1115,3121605,Diamantina - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3121704,Diogo de Vasconcelos - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2785,3121704,Diogo de Vasconcelos - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,358,3121704,Diogo de Vasconcelos - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3121803,Dionísio - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,2764,3121803,Dionísio - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,482,3121803,Dionísio - MG,2021,2021,216,Área colhida,0,Total
6,Município,1017,Toneladas,..,3121902,Divinésia - MG,2021,2021,214,Quantidade produzida,0,Total
6,Município,40,Mil Reais,1281,3121902,Divinésia - MG,2021,2021,215,Valor da produção,0,Total
6,Município,1006,Hectares,170,3121902,Divinésia - MG,2021,2021,216,Área colhida,0,Total
